post_id,content_type,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3392131147398723249,Image,304,Monday,3,17,6,2024,129,19,False,False,"['photooftheday', 'craftsmen', 'photooftoday', 'photography', 'jingdezhenporcelain', 'fujifilm', 'fujifilmx100v', 'streetstyle', 'streetphotography', 'portait', 'portraitphotography', 'lifestyle', 'moment', 'nowdays', 'chinatravel', 'fujifilmphotographer', 'porcelain', 'recording', 'filmphotography']",0,0,0.0,DS2,niche_only,night,False
3582461297493605178,Reel,92,Thursday,17,6,3,2025,26481,2,True,False,"['orf', 'news']",553,15,0.021448531077713162,DS2,niche_only,afternoon,False
3642087950810862736,Image,113,Wednesday,0,28,5,2025,36987,5,True,False,"['karnatakabank', 'matchday', 'shubh101', 'bangalore', 'cricket']",87,0,0.0023521141991997407,DS2,niche_only,night,False
3717037072797606923,Image,449,Monday,9,8,9,2025,59933,2,False,False,"['hondadblwithkopigoodday', 'letsgetloud']",2202,0,0.03674041445590149,DS2,niche_only,morning,False
3265717589606123548,Image,116,Monday,17,25,12,2023,60,6,False,False,"['palestinewillbefree', 'freepalestine', 'genocideingaza', 'ethniccleanse', 'origional', 'palestineforever']",3,0,0.04918032786885246,DS2,niche_only,afternoon,False
2915552512452543045,Image,133,Monday,13,29,8,2022,24,5,False,False,"['back2school', 'dramatic', 'lonesome', 'miserable', 'depressed']",4,0,0.16,DS2,niche_only,afternoon,False
3186057276716676152,Image,1074,Wednesday,19,6,9,2023,34124,5,True,False,"['janmashtami2023', 'puresoya', 'vegetarianfood', 'veganfood', 'plantbasedfood']",30,2,0.0009377289377289378,DS2,niche_only,evening,False
3616565546729181548,Carousel,241,Tuesday,18,22,4,2025,12884,11,False,False,"['mama', 'mamaicorka', 'córka', 'dziecko', 'dziewczynka', 'miłość', 'macierzyństwo', 'kocham', 'sentencja', 'sesja', 'session']",386,33,0.032518432285603416,DS2,niche_only,evening,False
3372955096113586866,Carousel,798,Tuesday,16,21,5,2024,50835,3,False,False,"['prefeituradepicos', 'picospiaui', 'opovoéprioridade']",29,0,0.0005704618774097096,DS2,niche_only,afternoon,False
3717803733242822192,Carousel,1013,Tuesday,11,9,9,2025,22063,7,True,False,"['nikonaustralia', 'nikonz6iii', 'fashionphotography', 'melbournefashionphotographer', 'nikoncreator', 'mynikonlife', 'profoto']",289,39,0.014865844815083394,DS2,niche_only,morning,False
3434462224681682717,Image,186,Wednesday,12,14,8,2024,100,10,False,False,"['portlandoregon', 'streetphotography', 'neighborhoodwalk', 'photography', 'photography📷', 'photooftheday', 'photoeveryday', 'photodaily', 'dailyphoto', 'dailyphotography']",7,0,0.06930693069306931,DS2,niche_only,afternoon,False
3652519248031683302,Video,124,Wednesday,9,11,6,2025,445021,1,True,False,['mtbworldcup'],2072,4,0.00466493791318182,DS2,niche_only,morning,False
3654038049157100265,Carousel,68,Friday,11,13,6,2025,40108,0,False,False,[],12,0,0.00029918472163354857,DS2,none,morning,False
3506420646021311138,Image,281,Thursday,19,21,11,2024,55039,1,False,False,['cpo'],574,14,0.01068313953488372,DS2,niche_only,evening,False
3620553328652521663,Image,350,Monday,7,28,4,2025,66910,1,False,False,"['potatocornerth', 'โก๋กรอกโปเตโต้', 'ปาท่องโก๋', 'ไส้กรอก']",80,0,0.0011956180598107935,DS2,niche_only,morning,False
3736111782080358312,Image,527,Saturday,17,4,10,2025,102809,30,False,False,"['oilpainter', 'masterpiece', 'flowers', 'artforeveryone', 'art', 'fineartpainting', 'paintingoftheday', 'peinture', 'landscape', 'historiadelarte', 'storiadellarte', 'peintures', 'historyofart', 'arthistory', 'beauxarts', 'instamuseum', 'artmuseum', 'pittura', 'arthistorian', 'peintre', 'malerei', '19thcenturyart', '20thcenturyart', 'oldmasters', 'impressionism', 'postimpressionism', 'classicalpainting', 'impressionismo', 'europeanart', 'impressionisme']",390,7,0.0038614920727555687,DS2,niche_only,afternoon,True
3696178083082172681,Carousel,216,Sunday,15,10,8,2025,18123,0,False,False,"['ворскла', 'емс_поділля']",233,0,0.012855881703818142,DS2,niche_only,afternoon,True
3634169420428022054,Carousel,1379,Saturday,1,17,5,2025,23691,5,False,False,"['morethanarace', 'news', '4deserts', 'ultramarathon', 'ultrarun']",73,2,0.0031656255276042546,DS2,niche_only,night,True
3646209022761422990,Image,210,Monday,16,2,6,2025,410249,0,True,False,[],73,13,0.00020962827544180378,DS2,none,afternoon,False
1999105910697421334,Image,362,Thursday,2,14,3,2019,62104,0,False,False,['😜😊'],884,25,0.014636502697045327,DS2,niche_only,night,False
3640814280765470800,Carousel,393,Monday,5,26,5,2025,36654,30,False,False,"['doğa', 'manzara', 'hayırlısabahlar', 'günaydın', 'erciyes', 'kayseri', 'nature', 'photography', 'naturephotography', 'mountain', 'photooftheday', 'travel', 'instagood', 'goodmorning', 'picoftheday', 'photo', 'like', 'landscape', 'naturelovers', 'life', 'instadaily', 'beauty', 'travelphotography', 'photographer', 'kızılörenanadolu', 'anıyakala', 'view', 'views', 'amazingplaces', 'gununfotoğrafi']",48,0,0.0013095075705906426,DS2,mixed,night,False
3595590799867722022,Image,435,Monday,20,24,3,2025,749864,3,True,False,"['snackdeals', 'amazon', 'bogo']",36,7,5.734365519126776e-05,DS2,niche_only,evening,False
1304264936650611727,Image,31,Thursday,10,28,7,2016,1809,0,False,False,[],4,0,0.0022099447513812156,DS2,none,morning,False
2399538011510238747,Image,0,Wednesday,14,16,9,2020,1632,0,False,False,[],1,0,0.000612369871402327,DS2,none,afternoon,False
2915873014109471343,Image,471,Tuesday,0,30,8,2022,1642,9,False,False,"['sierraclub', 'vista', 'vistaca', 'vistacalifornia', 'odonnellforvista', 'danforvista', 'community', 'environment', 'progress']",23,0,0.01399878271454656,DS2,niche_only,night,False
3304118378690662003,Image,221,Friday,16,16,2,2024,2539,19,False,False,"['wadirumdesert', 'wadi_rum', 'wadirum', 'desert', 'sunset', 'jump', 'travelling', 'travelingram', 'travelphotography', 'tourism', 'tours', 'trekking', 'hiking', 'hikingadventures', 'adventure', 'ahlanwasahlan', 'jordantours', 'women', 'men']",105,4,0.042913385826771656,DS2,niche_only,afternoon,False
1742005277556633934,Image,1,Saturday,9,24,3,2018,9226207,0,True,False,[],129951,572,0.014146982162119041,DS2,none,morning,True
3718546153891067222,Image,334,Wednesday,11,10,9,2025,19576,11,False,False,"['sunnyherbals', 'sunnyherbalsofficial', 'matchamiracle', 'sheetmasklove', 'glowtogether', 'skincaregoals', 'coupleglow', 'sunnyherbals', 'glowingskin', 'matchaglow', 'nomessglow']",3,0,0.00015324104816876946,DS2,niche_only,morning,False
3657003420967228369,Video,136,Tuesday,14,17,6,2025,1249107,3,True,False,"['gollywood', 'fifacwc', 'dazn']",1956,5,0.0015699202951225996,DS2,niche_only,afternoon,False
3726286896331035785,Reel,470,Sunday,4,21,9,2025,50,2,False,False,"['backtocollege', 'trending']",73,0,1.4313725490196079,DS2,mixed,night,True
3634049078246651729,Image,253,Friday,21,16,5,2025,123300,22,False,False,"['orixas', 'candomble', 'oxum', 'axe', 'pombagira', 'orixa', 'fe', 'oxossi', 'xango', 'orixa', 'amor', 'axe', 'umbandista', 'espiritualidade', 'iemanja', 'oxala', 'umbandanopeito', 'laroye', 'mariapadilha', 'umbandasaber', 'sarava', 'iansa']",1595,988,0.020948735208960186,DS2,niche_only,evening,False
3659670095916895144,Carousel,0,Saturday,6,21,6,2025,40322,0,False,False,[],1,0,2.479974208268234e-05,DS2,none,morning,True
3715002335806696034,Carousel,587,Friday,14,5,9,2025,11511,18,False,False,"['reeloftheday', 'reelitfeelit', 'reelofinstagram', 'makeuplooks', 'transition', 'bridereels', 'reelvideo', 'reelinstagram', 'instagramreels', 'reelsteady', 'reellife', 'trendingreels', 'viralreels', 'sistergoals', 'sistersquad', 'sisterslove', 'weddingreels', 'reelitfeelit']",73,9,0.007123002084781098,DS2,niche_only,afternoon,False
3628686553526890954,Carousel,185,Friday,12,9,5,2025,47019,5,False,False,"['sucesos', 'actualidadnatv', 'sociedadnatv', 'navarra', 'noticiasnavarra']",109,0,0.002318162484049341,DS2,niche_only,afternoon,False
2391995308532882811,Image,0,Sunday,4,6,9,2020,2907,0,False,False,[],10,3,0.004470426409903714,DS2,none,night,True
3529965301289155011,Carousel,343,Tuesday,7,24,12,2024,164085,0,True,False,[],458,36,0.003010616384091269,DS2,none,morning,False
3712795997861890838,Carousel,148,Tuesday,13,2,9,2025,20178,0,False,False,[],73,0,0.0036176222805887307,DS2,none,afternoon,False
3658490420024018538,Carousel,292,Thursday,15,19,6,2025,8263,21,False,False,"['inkixwetrust', 'solecollector', 'complexkicks', 'nodrugsjustshoes', 'nicekicks', 'igsneakercommunity', 'foamieshomies', 'kickstagram', 'milki_kicks', 'thesolefirm', 'nike', 'nikeshoes', 'niketoronto', 'kicksonfire', 'sneakernews', 'sneakerhead', 'iloveswoosh', 'jordandaily', 'jordandepot', 'jordan', 'grailshots']",73,1,0.008954501452081317,DS2,niche_only,afternoon,False
3640510862825029401,Image,117,Sunday,19,25,5,2025,10425,7,False,False,"['sagarosushi', 'cuinajaponesa', 'menjarasagaró', 'inboccanostra', 'inboccasagaró', 'agentllens', 'inboccaempanades']",52,0,0.004987531172069825,DS2,niche_only,evening,True
1990221294039151183,Reel,460,Friday,20,1,3,2019,20,30,False,False,"['edits', 'sad', 'sadedits', 'moodedits', 'mood', 'love', 'loveedits', 'sadloveedits', 'editz', 'depressionedits', 'editss', 'sadaudios', 'sadniggahours', 'sadvideos', 'sadsongs', 'sadvideo', 'sadvibes', 'depression', 'heartbroken', 'heartbrokenquotes', 'heartbrokenedits', 'depressionquotes', 'depressedquotes', 'depressingquotes', 'depressing', 'depressedaudios', 'heartbrokenclub', 'explore', 'lyricedits', 'f4f']",12,2,0.6666666666666666,DS2,mixed,evening,False
3411443191524967410,Carousel,191,Saturday,18,13,7,2024,69264,8,False,False,"['memes', 'demonslayer', 'demonslayeranime', 'demonslayermanga', 'hxhmemes', 'anime', 'animememes', 'animepost']",274,12,0.004129069515628384,DS2,niche_only,evening,True
3383483742420705348,Video,50,Wednesday,4,5,6,2024,1210183,0,True,False,[],166294,1799,0.13889871292299352,DS2,none,night,False
3709397795804620864,Carousel,215,Thursday,20,28,8,2025,5858,1,False,False,['unquartodisecolo'],299,13,0.05325140809011777,DS2,niche_only,evening,False
2436721413992608086,Reel,245,Friday,21,6,11,2020,3575,25,False,False,"['delhi', 'palistine', 'brasil', 'usa', 'sydney', 'california', 'italy', 'trump', 'bombay', 'miami', 'lasvegas', 'london', 'britain', 'fortlauderdale', 'airindia', 'orangecounty', 'israel', 'haifa', 'telaviv', 'worli', 'incredibleindia', 'india', 'arnabgoswami', 'floridakeys', 'thetruthflirts']",2,0,0.0005592841163310962,DS2,niche_only,evening,False
3642492708719263899,Carousel,111,Wednesday,13,28,5,2025,305481,0,False,False,[],9,1,3.2735152971369835e-05,DS2,none,afternoon,False
3650368882608633148,Carousel,146,Sunday,10,8,6,2025,5945,0,False,False,[],361,27,0.06525395223679785,DS2,none,morning,True
3479449008188562058,Carousel,630,Tuesday,14,15,10,2024,6719,7,False,False,"['winterthurlocals', 'winterthur', 'essengehnwinterthur', 'restaurantwinterthur', 'restaurantswinterthur', 'vegi', 'vegan']",59,8,0.009970238095238095,DS2,niche_only,afternoon,False
3694375177137026153,Carousel,138,Friday,3,8,8,2025,10264,3,False,False,"['houseofsephoramy', 'sephoramy', 'onlyatsephora']",73,10,0.008085728202630297,DS2,niche_only,night,False
3662003638184789122,Image,265,Tuesday,11,24,6,2025,76708,0,True,False,[],22,0,0.0002867981592772686,DS2,none,morning,False
3689728752347548060,Video,90,Friday,17,1,8,2025,5590,0,False,False,[],19,0,0.0033983187265247718,DS2,none,afternoon,False
3597734440841109165,Image,440,Thursday,19,27,3,2025,31979,10,True,False,"['haltech', 'autofinesse', 'garaged', 'tirestreetsuk', 'teamtirestreets', 'driftmatsuri', 'drift', 'driftcars', 'fun', 'festival']",68,0,0.0021263289555972483,DS2,niche_only,evening,False
3593686561488829863,Carousel,623,Saturday,5,22,3,2025,35724,4,False,False,"['fashioninlagos', 'azilacloset', 'onlinefashionstoreinlagos', 'lagosfashion']",3,0,8.397480755773269e-05,DS2,niche_only,night,True
2371521332008798149,Image,0,Saturday,22,8,8,2020,1822,0,False,False,[],1,0,0.0005485463521667581,DS2,none,evening,True
3789474415613565308,Image,17,Wednesday,8,17,12,2025,10708,1,False,False,['rajkotcitypolice'],93,4,0.00905780184891213,DS2,niche_only,morning,False
2667134525098106191,Carousel,180,Monday,19,20,9,2021,8704,0,False,False,[],97,11,0.012406662837449742,DS2,none,evening,False
3427121148242003188,Image,198,Sunday,9,4,8,2024,46131,8,False,False,"['jesuschrist', 'explorepage', 'explorer', 'explore', 'sacredheartofjesus', 'sacredheartofmary', 'sacredheart', 'jesus']",1703,142,0.03999393046041793,DS2,mixed,morning,True
3661017431524607320,Carousel,1230,Monday,2,23,6,2025,82467,6,False,False,"['หมอพีพีmeko', 'หมอพีพีsomeko', 'drphiphimekohospital', 'drphiphimeko', 'somekoclinic', 'รีวิวดูดไขมัน', 'ศัลยกรรม', 'liposuctionthailand', 'หมอพีพีsomeko', 'คลินิกศัลยกรรม', 'คลินิก', 'ดูดไขมัน', 'liposuction', 'ดูดไขมันลดสัดส่วน', 'ลดหุ่น', 'ปั้นหุ่นสวย', 'ดูดไขมันเหนียง', 'ดูดไขมันหน้าท้อง', 'ดูดไขมันต้นขา', 'ดูดไขมันต้นแขน', 'ดูดไขมันกระชับสัดส่วน', 'vaserthailand']",5,0,6.062957753310375e-05,DS2,niche_only,night,False
3636069302660802975,Image,375,Monday,16,19,5,2025,18061,28,False,False,"['tkmcediaries', 'tkmce_vibes', 'vibes', 'college', 'collegelife', 'collegevibes', 'tkm', 'tkmcelife', 'tkmcollegeofengineering', 'campuslife', 'campus', 'btech', 'engineeringcollege', 'engineering', 'kollam', 'kerala', 'reels', 'tkmreels', 'marshmello', 'trending', 'instagram', 'covocation', 'tkmcecampus', 'tkmcestudents', 'tkmcestories', 'tkmceofficial', 'tkmcekollam', 'tkmcollegeofengineering']",192,0,0.010630052042963127,DS2,mixed,afternoon,False
3596744317721029611,Carousel,62,Wednesday,10,26,3,2025,44404,0,False,False,[],6,0,0.00013511991892804865,DS2,none,morning,False
3624263689411437822,Carousel,718,Saturday,9,3,5,2025,11183,0,False,False,[],659,4,0.059281115879828324,DS2,none,morning,True
3109932149083241106,Carousel,894,Wednesday,18,24,5,2023,1164,11,False,False,"['wearestreetstar', 'foodcontentcreators', 'visualstorytelling', 'foodphotography', 'recipevideos', 'onlinefoodcontent', 'collaborate', 'foodenthusiast', 'socialmediacontent', 'deliciouslyirresistible', 'foodvideography']",12,0,0.010300429184549357,DS2,niche_only,evening,False
3732549678568443610,Image,383,Monday,19,29,9,2025,17722,1,False,False,['dianavreeland'],97,2,0.005585961744625628,DS2,niche_only,evening,False
3580671168848615147,Carousel,50,Tuesday,6,4,3,2025,75108,0,False,False,['جمعية_التوعية_الإسلامية'],144,0,0.0019172136494960657,DS2,niche_only,morning,False
3613202745930426990,Image,177,Friday,3,18,4,2025,39046,16,False,False,"['posh', 'nsb', 'graff', 'graffiti', 'graffitiart', 'art', 'artlife', 'lagraff', 'lagraffiti', 'losangelesgraff', 'losangelesgraffiti', 'photo', 'photograph', 'photography', 'photooftoday', 'streetphotography']",55,0,0.0014085589161779394,DS2,niche_only,night,False
3604968754104699958,Reel,48,Sunday,18,6,4,2025,12079,0,False,False,[],401,28,0.03551324503311258,DS2,none,evening,True
3587400453379021022,Image,266,Thursday,13,13,3,2025,9368,8,False,False,"['cenariourbano', 'chuvas', 'tempestades', 'alphaville', 'tambore', 'barueri', 'atc', 'jornaloanhanguera']",10,0,0.0010673497705197994,DS2,niche_only,afternoon,False
3699617687040902369,Carousel,1616,Friday,9,15,8,2025,296108,25,True,False,"['iphonesecond', 'iphonesemarang', 'iphonejepara', 'iphonepati', 'iphonekendal', 'iphonesalatiga', 'iphonekudus', 'iphonexsemarang', 'iphoneblora', 'iphonemagelang', 'iphonesemarangcod', 'iphonesurabaya', 'iphonekreditsemarang', 'iphoneklaten', 'iphonetemanggung', 'iphonesragen', 'serviceiphonekudus', 'ips2013jogja', 'ips2013kudus', 'ips2013pati', 'ips2013tembalang', 'ips2013jepara', 'ips2013rembang', 'ipsgadgetsubang', 'ipsgadgetcirebon']",80,0,0.0002701707817053855,DS2,niche_only,morning,False
3479888164502991937,Video,352,Wednesday,5,16,10,2024,14866,4,False,False,"['onlineworkoutclass', 'vilingthighsworkout', 'gym', 'squats']",12,1,0.000874419856057039,DS2,niche_only,night,False
3629693256791765170,Carousel,187,Saturday,21,10,5,2025,5428,8,False,False,"['mma', 'training', 'boxing', 'boxer', 'kickboxing', 'kombination', 'boxingspeed', 'work']",109,1,0.020261558298029104,DS2,niche_only,evening,True
3648337789306950003,Image,82,Thursday,15,5,6,2025,244375,0,False,False,[],259,135,0.0016122696173110288,DS2,none,afternoon,False
2790167012451381639,Image,1922,Wednesday,13,9,3,2022,466,12,False,False,"['capacitacion', 'profesionales', 'compromiso', 'saber', 'neurociencias', 'neurocounseling', 'poderdelapalabra', 'pnl', 'counselor', 'counseling', 'neurociencia', 'neurofelicidad']",8,0,0.017130620985010708,DS2,niche_only,afternoon,False
3623482545580243724,Image,484,Friday,8,2,5,2025,13040,0,False,False,[],8,0,0.0006134498888122076,DS2,none,morning,False
2911633615377525510,Image,178,Wednesday,4,24,8,2022,1355,6,False,False,"['golda', 'ashdod', 'israel', 'nogata', 'ashdodcity', 'ashdodmenu']",16,0,0.011799410029498525,DS2,niche_only,night,False
3603142271732015291,Image,500,Friday,6,4,4,2025,19454,29,False,False,"['eka_tattoo_bkk', 'deviltattoo', 'armtattoo', 'samurai', 'japantraditionaltattoo', 'tattoo', 'tattooer', 'tattooist', 'dotwork', 'dotworktattoo', 'blackwork', 'blackworkers', 'blackworktattoo', 'blackink', 'blackinktattoo', 'blacktattoo', 'blacktattooart', 'blacktattooartist', 'blackline', 'blacklinetattoo', 'blacktattooartist', 'linework', 'darkartists', 'onlyblackart', 'artofblack', 'tttism', 'ttt', 'cavetowntattoo', 'artesobscurae']",263,9,0.013980981752762786,DS2,niche_only,morning,False
3451667922752053370,Image,83,Saturday,6,7,9,2024,25,6,False,False,"['proxie_the2ndconcert', 'proxiegun', 'proxiegorn', 'proxieonglee', 'proxieth', 'brothersmusic']",0,0,0.0,DS2,niche_only,morning,True
3723111634919583037,Image,184,Tuesday,19,16,9,2025,3616042,0,True,False,[],12340,38,0.0034230787631673626,DS2,none,evening,False
3618540096522127091,Image,507,Friday,12,25,4,2025,2343,0,False,False,[],0,0,0.0,DS2,none,afternoon,False
