post_id,content_type,content_category,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,has_call_to_action,like_count,comment_count,share_count,save_count,reach_count,impression_count,engagement_rate,performance_bucket_label,dataset,time_block,is_weekend
IG0000206,reel,Fitness,121,Saturday,4,28,6,2025,6916,5,True,244,10,12,37,6089,7234,0.0419,high,DS1,night,True
IG0000207,reel,Fitness,120,Saturday,21,30,11,2024,9461,11,True,46,1,3,6,2699,3982,0.0141,low,DS1,evening,True
IG0000208,reel,Food,114,Wednesday,6,2,4,2025,15986,5,False,501,21,20,0,6373,8543,0.0634,viral,DS1,morning,False
IG0000209,reel,Photography,114,Wednesday,0,14,5,2025,3551,10,False,222,5,13,38,4218,5043,0.0551,high,DS1,night,False
IG0000210,image,Food,129,Monday,12,31,3,2025,7486,4,False,0,4,5,26,3066,3544,0.0099,high,DS1,afternoon,False
IG0000211,image,Food,122,Friday,15,14,3,2025,15986,12,False,104,3,5,17,3888,5060,0.0255,medium,DS1,afternoon,False
IG0000212,carousel,Fitness,120,Sunday,18,25,5,2025,9461,8,False,539,16,27,78,12912,14704,0.0449,high,DS1,evening,True
IG0000213,image,Technology,109,Thursday,11,4,9,2025,9044,3,True,410,6,23,60,7287,8900,0.0561,high,DS1,morning,False
IG0000214,reel,Fitness,106,Wednesday,13,30,7,2025,7486,6,True,287,11,13,44,6421,8280,0.0429,high,DS1,afternoon,False
IG0000215,reel,Comedy,140,Monday,14,17,11,2025,4542,7,True,339,8,20,46,8259,10794,0.0383,high,DS1,afternoon,False
IG0000216,reel,Fashion,128,Saturday,11,8,3,2025,10018,7,False,307,9,16,58,8502,13040,0.0299,medium,DS1,morning,True
IG0000217,image,Beauty,121,Sunday,16,16,3,2025,3551,10,False,384,3,27,72,10900,14718,0.033,low,DS1,afternoon,True
IG0000218,image,Technology,138,Wednesday,8,19,11,2025,9696,12,False,603,21,24,102,6262,9230,0.0813,medium,DS1,morning,False
IG0000219,carousel,Travel,139,Tuesday,3,4,2,2025,9696,10,True,574,17,30,65,10933,13024,0.0527,high,DS1,night,False
IG0000220,carousel,Beauty,142,Sunday,17,31,8,2025,31095,8,False,339,8,14,51,6157,7829,0.0526,high,DS1,afternoon,True
IG0000221,reel,Fashion,119,Wednesday,11,26,2,2025,15923,8,False,148,0,11,18,8177,10975,0.0161,low,DS1,morning,False
IG0000222,carousel,Comedy,131,Thursday,10,19,12,2024,22291,8,True,512,13,15,69,17181,23262,0.0262,medium,DS1,morning,False
IG0000223,image,Comedy,128,Monday,20,3,2,2025,9461,11,True,304,13,12,55,8913,13203,0.0291,medium,DS1,evening,False
IG0000224,reel,Travel,114,Wednesday,1,27,8,2025,9696,8,False,194,2,12,27,4775,7066,0.0333,medium,DS1,night,False
IG0000225,carousel,Technology,126,Saturday,22,15,2,2025,13798,6,False,66,3,3,10,2048,2940,0.0279,medium,DS1,evening,True
IG0000226,reel,Photography,108,Sunday,19,8,12,2024,10739,12,False,380,3,20,58,7648,9307,0.0495,high,DS1,evening,True
IG0000227,image,Food,136,Wednesday,20,17,9,2025,10739,4,True,174,7,9,32,5847,7096,0.0313,medium,DS1,evening,False
IG0000228,carousel,Technology,114,Tuesday,13,31,12,2024,6916,6,False,38,0,3,0,3706,5767,0.0071,low,DS1,afternoon,False
IG0000229,carousel,Photography,133,Thursday,11,28,8,2025,6916,5,False,308,7,22,48,4174,6098,0.0631,viral,DS1,morning,False
IG0000230,reel,Comedy,109,Saturday,1,1,2,2025,10018,9,True,309,6,11,41,4587,5236,0.0701,viral,DS1,night,True
IG0000231,reel,Fitness,128,Friday,10,14,3,2025,3447,3,False,64,4,2,7,3832,6117,0.0126,low,DS1,morning,False
IG0000232,image,Fashion,113,Wednesday,4,16,7,2025,9696,10,False,326,13,14,48,4970,6096,0.0658,viral,DS1,night,False
IG0000233,carousel,Travel,123,Tuesday,13,8,4,2025,9696,9,True,190,9,14,27,4880,5504,0.0436,high,DS1,afternoon,False
IG0000234,image,Fashion,130,Friday,14,22,8,2025,10018,4,False,189,3,7,24,4479,6285,0.0355,medium,DS1,afternoon,False
IG0000235,reel,Music,119,Wednesday,19,19,3,2025,31095,8,False,488,14,26,74,7034,10109,0.0596,viral,DS1,evening,False
IG0000236,carousel,Music,129,Friday,2,21,2,2025,9461,8,True,429,17,21,51,15424,20304,0.0255,medium,DS1,night,False
IG0000237,reel,Technology,115,Sunday,16,27,4,2025,31095,14,True,101,4,3,10,7843,8914,0.0132,low,DS1,afternoon,True
IG0000238,image,Comedy,104,Thursday,5,13,11,2025,9044,7,False,349,8,15,43,9594,11593,0.0358,medium,DS1,night,False
IG0000239,image,Comedy,125,Tuesday,6,15,4,2025,15923,4,True,267,5,6,43,7786,12379,0.0259,low,DS1,morning,False
IG0000240,carousel,Food,113,Tuesday,12,21,10,2025,15986,13,True,77,2,2,11,2669,3562,0.0258,medium,DS1,afternoon,False
IG0000241,reel,Food,143,Tuesday,0,9,9,2025,4972,10,True,54,1,4,7,922,1332,0.0495,high,DS1,night,False
IG0000242,carousel,Food,106,Wednesday,12,19,3,2025,10034,6,True,150,3,3,34,5639,7093,0.0268,medium,DS1,afternoon,False
IG0000243,image,Fitness,130,Sunday,5,26,10,2025,15986,7,False,131,4,5,8,4346,4899,0.0302,medium,DS1,night,True
IG0000244,image,Beauty,111,Monday,16,26,5,2025,31095,9,False,2167,58,111,326,35562,45610,0.0584,viral,DS1,afternoon,False
IG0000245,carousel,Lifestyle,120,Tuesday,5,4,11,2025,10018,10,False,321,9,15,47,4533,6712,0.0584,high,DS1,night,False
IG0000246,image,Beauty,135,Saturday,3,27,9,2025,9696,10,False,438,10,17,60,10221,15335,0.0342,medium,DS1,night,True
IG0000247,image,Fashion,116,Saturday,5,26,4,2025,10018,4,False,332,10,17,47,4165,4628,0.0877,viral,DS1,night,True
IG0000248,reel,Beauty,125,Sunday,0,23,3,2025,7486,6,True,215,9,11,36,3362,4985,0.0544,high,DS1,night,True
IG0000249,reel,Fitness,114,Thursday,0,30,1,2025,3083,11,True,172,7,9,25,2236,3213,0.0663,viral,DS1,night,False
IG0000250,image,Fashion,115,Sunday,18,27,4,2025,7486,12,False,168,4,6,23,4578,5658,0.0355,medium,DS1,evening,True
IG0000251,reel,Beauty,107,Thursday,21,15,5,2025,22291,11,True,1008,54,36,147,4789,6211,0.2005,viral,DS1,evening,False
IG0000252,image,Fitness,99,Friday,18,13,12,2024,10018,5,False,462,11,9,68,26623,31139,0.0177,low,DS1,evening,False
IG0000253,reel,Lifestyle,127,Sunday,12,29,6,2025,9696,6,False,1379,46,71,183,22022,27770,0.0605,viral,DS1,afternoon,True
IG0000254,carousel,Beauty,123,Tuesday,6,27,5,2025,6916,5,True,52,0,2,5,2922,4027,0.0147,low,DS1,morning,False
IG0000255,reel,Fitness,130,Thursday,10,25,9,2025,4972,4,True,225,7,6,0,4329,6418,0.0371,high,DS1,morning,False
IG0000256,reel,Food,143,Sunday,19,29,6,2025,9461,9,True,100,2,7,11,1963,2371,0.0506,high,DS1,evening,True
IG0000257,image,Comedy,142,Monday,11,28,7,2025,4972,9,True,13,0,1,1,1303,1855,0.0081,low,DS1,morning,False
IG0000258,image,Food,103,Thursday,8,30,10,2025,9461,14,True,367,7,24,54,5932,6926,0.0653,viral,DS1,morning,False
IG0000259,image,Comedy,132,Sunday,12,1,12,2024,3083,13,False,46,1,3,13,1399,2219,0.0284,medium,DS1,afternoon,True
IG0000260,reel,Travel,114,Thursday,6,9,10,2025,9696,5,True,173,10,11,23,3875,5593,0.0388,medium,DS1,morning,False
IG0000261,carousel,Travel,122,Tuesday,19,22,7,2025,31095,5,True,149,5,5,26,3217,5107,0.0362,medium,DS1,evening,False
IG0000262,reel,Travel,113,Monday,4,18,8,2025,15986,5,True,194,5,13,31,10793,14629,0.0166,low,DS1,night,False
IG0000263,image,Lifestyle,111,Friday,15,31,1,2025,3551,7,False,53,1,6,1,1130,1757,0.0347,medium,DS1,afternoon,False
IG0000264,image,Food,112,Sunday,19,24,11,2024,10018,4,False,716,21,41,99,26425,33866,0.0259,medium,DS1,evening,True
IG0000265,image,Comedy,122,Tuesday,17,22,7,2025,15923,7,False,413,12,31,65,6906,8462,0.0616,viral,DS1,afternoon,False
IG0000266,image,Fitness,103,Saturday,11,14,6,2025,9461,12,False,313,9,21,51,7635,8858,0.0445,high,DS1,morning,True
IG0000267,reel,Fashion,104,Thursday,23,27,3,2025,9696,9,False,120,1,3,21,4925,5568,0.026,medium,DS1,evening,False
IG0000268,image,Fitness,119,Thursday,21,8,5,2025,13798,12,False,291,7,23,40,3828,5088,0.071,viral,DS1,evening,False
IG0000269,image,Fashion,121,Monday,0,26,5,2025,3447,6,False,201,7,17,46,5184,7878,0.0344,medium,DS1,night,False
IG0000270,image,Music,111,Sunday,7,14,9,2025,3083,6,False,269,6,14,33,4061,5858,0.055,high,DS1,morning,True
IG0000271,reel,Fitness,110,Monday,3,20,1,2025,10034,3,False,62,2,6,13,1443,2248,0.0369,medium,DS1,night,False
IG0000272,carousel,Beauty,100,Tuesday,16,22,7,2025,10034,10,True,298,5,10,37,3916,5534,0.0632,viral,DS1,afternoon,False
IG0000273,carousel,Beauty,113,Saturday,2,3,5,2025,5824,4,True,136,5,7,16,2913,3525,0.0465,high,DS1,night,True
IG0000274,image,Technology,111,Monday,21,3,2,2025,3447,8,False,153,4,6,26,2200,2474,0.0764,viral,DS1,evening,False
IG0000275,image,Food,116,Saturday,17,19,7,2025,15986,6,False,435,14,31,62,6830,9985,0.0543,high,DS1,afternoon,True
IG0000276,image,Fashion,101,Saturday,7,8,11,2025,22291,6,False,338,8,22,37,16568,20421,0.0198,low,DS1,morning,True
IG0000277,reel,Fashion,132,Thursday,20,28,8,2025,9461,7,False,38,1,2,9,1369,2085,0.024,low,DS1,evening,False
IG0000278,carousel,Food,107,Thursday,20,8,5,2025,8167,8,False,231,5,13,42,7374,10554,0.0276,medium,DS1,evening,False
IG0000279,image,Lifestyle,101,Saturday,0,26,7,2025,9461,7,True,191,6,13,32,3700,5802,0.0417,medium,DS1,night,True
IG0000280,image,Technology,117,Monday,8,28,7,2025,10739,6,False,672,27,30,69,2873,4563,0.1749,viral,DS1,morning,False
IG0000281,image,Lifestyle,125,Wednesday,1,20,11,2024,9696,11,False,190,5,9,34,2571,4095,0.0581,high,DS1,night,False
IG0000282,image,Lifestyle,108,Sunday,9,31,8,2025,3447,5,False,53,4,4,7,1128,1397,0.0487,high,DS1,morning,True
IG0000283,carousel,Lifestyle,125,Friday,13,17,1,2025,4972,8,True,62,4,1,11,5530,8173,0.0095,low,DS1,afternoon,False
IG0000284,image,Food,124,Thursday,0,28,11,2024,10018,10,False,468,16,26,52,6313,7660,0.0734,viral,DS1,night,False
IG0000285,image,Lifestyle,114,Monday,9,13,1,2025,15923,4,False,272,9,0,0,6583,7682,0.0366,high,DS1,morning,False
IG0000286,carousel,Beauty,119,Monday,7,12,5,2025,15923,11,False,229,9,6,39,3872,5826,0.0486,high,DS1,morning,False
IG0000287,image,Travel,112,Saturday,2,12,4,2025,13798,12,False,65,1,5,12,3615,5439,0.0153,low,DS1,night,True
IG0000288,image,Music,126,Tuesday,12,26,8,2025,3083,11,True,641,16,23,94,8204,12526,0.0618,viral,DS1,afternoon,False
IG0000289,image,Fashion,119,Sunday,2,24,8,2025,10034,7,False,169,9,13,21,2882,3786,0.056,high,DS1,night,True
IG0000290,image,Fashion,108,Wednesday,6,11,6,2025,10018,11,False,608,16,26,83,8599,11652,0.0629,viral,DS1,morning,False
IG0000291,image,Music,107,Sunday,22,26,1,2025,6916,13,False,312,8,8,37,12999,17862,0.0204,low,DS1,evening,True
IG0000292,image,Food,131,Sunday,22,5,1,2025,10739,8,False,910,32,47,118,20041,26596,0.0416,high,DS1,evening,True
IG0000293,image,Fitness,96,Saturday,10,26,7,2025,15923,6,False,93,2,4,12,1334,1900,0.0584,viral,DS1,morning,True
IG0000294,image,Food,121,Thursday,13,23,1,2025,3083,6,False,60,2,5,10,4479,5811,0.0133,low,DS1,afternoon,False
IG0000295,carousel,Fashion,131,Thursday,6,5,6,2025,10018,9,True,204,7,12,30,6227,9366,0.027,medium,DS1,morning,False
IG0000296,reel,Fashion,121,Tuesday,18,31,12,2024,9461,16,False,279,2,9,45,4999,7613,0.044,high,DS1,evening,False
IG0000297,carousel,Music,131,Saturday,14,12,7,2025,31095,7,False,629,16,37,94,15734,23825,0.0326,medium,DS1,afternoon,True
IG0000298,image,Lifestyle,141,Wednesday,7,16,7,2025,9461,10,False,148,6,13,16,5713,7959,0.023,low,DS1,morning,False
IG0000299,image,Food,122,Tuesday,0,1,4,2025,10018,8,False,73,2,6,19,3486,5149,0.0194,low,DS1,night,False
IG0000300,reel,Comedy,148,Tuesday,2,15,7,2025,7486,11,True,109,3,5,0,4072,6467,0.0181,low,DS1,night,False
IG0000301,carousel,Music,111,Saturday,7,1,3,2025,4542,4,True,194,7,15,42,2546,3086,0.0836,viral,DS1,morning,True
IG0000302,reel,Beauty,108,Monday,12,10,3,2025,10018,7,True,327,6,14,56,4450,7077,0.0569,high,DS1,afternoon,False
IG0000303,carousel,Fashion,116,Friday,17,24,10,2025,15986,11,False,123,2,0,22,2854,3511,0.0419,high,DS1,afternoon,False
IG0000304,carousel,Music,133,Monday,6,9,12,2024,3083,8,False,246,7,21,32,4579,5113,0.0598,viral,DS1,morning,False
IG0000305,image,Food,125,Thursday,19,22,5,2025,7486,6,True,129,3,5,21,9436,11266,0.014,low,DS1,evening,False
IG0000306,reel,Fashion,134,Thursday,5,27,3,2025,8167,7,False,116,3,4,19,1989,3009,0.0472,high,DS1,night,False
IG0000307,carousel,Fitness,117,Tuesday,7,28,10,2025,22291,8,False,412,15,12,67,11023,15900,0.0318,medium,DS1,morning,False
IG0000308,image,Music,108,Monday,3,12,5,2025,4542,2,False,100,4,3,10,2187,2412,0.0485,high,DS1,night,False
IG0000309,carousel,Technology,124,Saturday,22,30,11,2024,22291,15,True,589,17,29,89,23192,30054,0.0241,low,DS1,evening,True
IG0000310,image,Fashion,116,Thursday,13,24,7,2025,15923,9,False,28,0,0,5,1379,1870,0.0176,low,DS1,afternoon,False
IG0000311,image,Food,119,Friday,18,7,2,2025,15986,9,False,13,0,1,1,1129,1732,0.0087,low,DS1,evening,False
IG0000312,image,Travel,106,Wednesday,8,22,10,2025,9461,5,False,107,5,5,20,6324,9965,0.0137,low,DS1,morning,False
IG0000313,image,Comedy,116,Wednesday,12,16,4,2025,6916,8,True,84,2,5,13,6380,9084,0.0114,low,DS1,afternoon,False
IG0000314,carousel,Photography,103,Tuesday,11,19,11,2024,9044,6,False,70,3,3,14,2141,3066,0.0294,medium,DS1,morning,False
IG0000315,image,Lifestyle,122,Friday,1,9,5,2025,9696,3,False,79,3,8,16,2862,3992,0.0266,medium,DS1,night,False
IG0000316,reel,Photography,108,Wednesday,5,1,1,2025,3551,5,False,171,10,16,26,2631,3631,0.0614,viral,DS1,night,False
IG0000317,reel,Food,122,Friday,20,14,2,2025,4542,3,False,791,21,32,121,18037,21353,0.0452,high,DS1,evening,False
IG0000318,image,Beauty,112,Saturday,19,23,11,2024,10018,9,True,24,3,1,8,1606,2549,0.0141,low,DS1,evening,True
IG0000319,carousel,Beauty,136,Monday,17,22,9,2025,7486,9,False,462,10,20,71,9042,12419,0.0453,high,DS1,afternoon,False
IG0000320,image,Travel,116,Sunday,8,19,10,2025,5824,7,True,231,10,16,39,6335,8296,0.0357,medium,DS1,morning,True
IG0000321,image,Lifestyle,130,Wednesday,14,5,11,2025,3551,7,False,593,17,37,0,7842,10830,0.0597,viral,DS1,afternoon,False
IG0000322,carousel,Technology,112,Thursday,20,2,10,2025,4972,9,False,302,7,11,47,11636,17868,0.0205,low,DS1,evening,False
IG0000323,carousel,Travel,112,Wednesday,0,13,8,2025,5824,5,True,108,2,7,16,4413,6679,0.0199,low,DS1,night,False
IG0000324,image,Photography,120,Wednesday,20,12,2,2025,31095,4,True,325,9,11,45,8998,11728,0.0333,medium,DS1,evening,False
IG0000325,image,Travel,142,Monday,6,5,5,2025,9461,6,False,261,8,15,39,5285,7502,0.0431,high,DS1,morning,False
IG0000326,image,Photography,123,Wednesday,2,3,9,2025,15986,10,False,225,2,12,28,3208,4197,0.0636,viral,DS1,night,False
IG0000327,image,Fashion,117,Sunday,22,20,7,2025,3083,5,False,73,0,3,8,4195,6253,0.0134,low,DS1,evening,True
IG0000328,reel,Beauty,156,Thursday,21,8,5,2025,9696,16,False,308,15,20,43,3979,5939,0.065,viral,DS1,evening,False
IG0000329,carousel,Fashion,129,Tuesday,6,4,11,2025,3083,10,False,679,15,24,108,8946,11869,0.0696,viral,DS1,morning,False
IG0000330,image,Comedy,117,Saturday,12,25,1,2025,13798,4,False,403,7,0,54,9776,14477,0.0321,medium,DS1,afternoon,True
IG0000331,reel,Lifestyle,121,Saturday,8,19,7,2025,3447,4,True,267,8,12,47,3758,5650,0.0591,high,DS1,morning,True
IG0000332,reel,Technology,125,Monday,1,8,9,2025,8167,6,True,66,1,2,11,5350,7458,0.0107,low,DS1,night,False
IG0000333,carousel,Photography,129,Monday,11,9,12,2024,22291,4,True,62,4,4,14,2677,3958,0.0212,low,DS1,morning,False
IG0000334,image,Technology,124,Tuesday,1,21,10,2025,22291,4,False,436,11,26,61,7732,9580,0.0557,high,DS1,night,False
IG0000335,carousel,Photography,116,Friday,12,21,2,2025,3447,8,False,105,3,5,17,8077,9602,0.0135,low,DS1,afternoon,False
IG0000336,carousel,Food,122,Sunday,0,22,12,2024,15923,7,False,208,9,14,29,14510,22521,0.0115,low,DS1,night,True
IG0000337,image,Travel,127,Saturday,17,10,5,2025,31095,7,False,204,8,5,30,5152,6465,0.0382,medium,DS1,afternoon,True
IG0000338,carousel,Comedy,117,Monday,2,29,9,2025,4542,9,False,324,7,17,59,5729,6541,0.0622,viral,DS1,night,False
IG0000339,image,Beauty,123,Thursday,6,26,12,2024,10034,8,False,380,14,26,54,8329,12251,0.0387,high,DS1,morning,False
IG0000340,carousel,Photography,111,Sunday,2,5,10,2025,8167,11,False,376,10,11,46,4738,7357,0.0602,viral,DS1,night,True
IG0000341,reel,Technology,119,Tuesday,14,8,7,2025,9044,11,False,985,18,43,153,23142,36905,0.0325,medium,DS1,afternoon,False
IG0000342,carousel,Comedy,132,Friday,11,29,8,2025,10739,7,False,52,0,1,8,1691,2667,0.0229,low,DS1,morning,False
IG0000343,image,Fitness,104,Friday,10,27,6,2025,9461,9,False,297,10,23,39,3854,5388,0.0685,viral,DS1,morning,False
IG0000344,reel,Fitness,122,Sunday,12,27,4,2025,15986,10,True,111,3,3,19,7310,8786,0.0155,low,DS1,afternoon,True
IG0000345,image,Fashion,131,Monday,23,13,10,2025,13798,10,False,23,1,3,0,1301,1500,0.018,low,DS1,evening,False
IG0000346,image,Beauty,120,Monday,2,29,9,2025,13798,10,True,381,9,20,52,10922,16992,0.0272,medium,DS1,night,False
IG0000347,image,Food,113,Thursday,17,2,1,2025,10739,12,False,153,5,8,29,7560,9708,0.0201,low,DS1,afternoon,False
IG0000348,reel,Technology,132,Tuesday,14,12,8,2025,3551,4,True,119,0,1,24,4150,4982,0.0289,medium,DS1,afternoon,False
IG0000349,carousel,Travel,116,Thursday,9,10,7,2025,4972,6,False,101,3,7,14,2950,4381,0.0285,medium,DS1,morning,False
IG0000350,image,Travel,128,Thursday,19,13,3,2025,10034,6,False,685,27,27,115,14336,18245,0.0468,high,DS1,evening,False
IG0000351,carousel,Technology,131,Monday,3,16,12,2024,5824,6,False,188,5,6,33,5270,7690,0.0302,medium,DS1,night,False
IG0000352,reel,Lifestyle,112,Saturday,4,13,9,2025,31095,11,False,246,8,14,30,3746,5348,0.0557,high,DS1,night,True
IG0000353,carousel,Food,127,Thursday,11,10,7,2025,8167,8,True,223,9,8,30,3177,3757,0.0719,viral,DS1,morning,False
IG0000354,reel,Comedy,115,Saturday,20,12,7,2025,10018,5,False,298,0,8,53,6669,10111,0.0355,high,DS1,evening,True
IG0000355,reel,Photography,138,Monday,18,7,4,2025,15986,12,True,131,3,4,26,8731,13954,0.0118,low,DS1,evening,False
IG0000356,image,Lifestyle,110,Wednesday,15,20,11,2024,31095,6,True,209,10,12,29,3486,4833,0.0538,high,DS1,afternoon,False
IG0000357,carousel,Photography,124,Wednesday,16,29,10,2025,9696,7,False,119,6,9,23,1880,2470,0.0636,viral,DS1,afternoon,False
IG0000358,reel,Photography,117,Monday,7,30,12,2024,5824,5,False,1582,46,83,267,20345,25932,0.0763,viral,DS1,morning,False
IG0000359,carousel,Lifestyle,116,Wednesday,1,2,7,2025,7486,10,False,35,1,3,7,1352,1913,0.024,medium,DS1,night,False
IG0000360,carousel,Fashion,92,Saturday,15,21,6,2025,4542,6,False,71,1,5,12,2024,3027,0.0294,medium,DS1,afternoon,True
IG0000361,carousel,Fitness,153,Sunday,14,29,6,2025,3447,6,False,672,20,22,92,9021,12452,0.0647,viral,DS1,afternoon,True
IG0000362,carousel,Photography,125,Wednesday,10,21,5,2025,15923,11,False,423,14,13,0,7713,9498,0.0474,high,DS1,morning,False
IG0000363,image,Lifestyle,147,Sunday,4,19,10,2025,3447,6,True,758,23,42,123,13633,16923,0.0559,high,DS1,night,True
IG0000364,image,Lifestyle,129,Tuesday,1,25,3,2025,10739,5,True,277,2,18,38,3623,4653,0.072,viral,DS1,night,False
IG0000365,image,Music,131,Sunday,21,12,10,2025,6916,7,False,321,13,24,47,8587,12845,0.0315,medium,DS1,evening,True
IG0000366,carousel,Fashion,134,Saturday,6,26,7,2025,13798,6,True,614,18,38,82,9525,11651,0.0645,viral,DS1,morning,True
IG0000367,image,Beauty,120,Saturday,6,20,9,2025,9461,9,False,122,3,5,21,2596,3807,0.0397,medium,DS1,morning,True
IG0000368,image,Music,105,Tuesday,0,30,9,2025,9461,6,False,226,11,7,35,12932,20642,0.0135,low,DS1,night,False
IG0000369,reel,Music,110,Monday,16,3,3,2025,8167,7,False,184,7,17,26,4103,6139,0.0381,medium,DS1,afternoon,False
IG0000370,reel,Technology,126,Friday,23,14,11,2025,22291,4,False,278,9,15,36,4556,5489,0.0616,viral,DS1,evening,False
IG0000371,reel,Fitness,146,Friday,15,20,12,2024,9696,9,False,440,16,27,54,8064,12289,0.0437,high,DS1,afternoon,False
IG0000372,carousel,Lifestyle,122,Tuesday,16,19,11,2024,15986,8,True,193,5,7,36,9855,13641,0.0177,low,DS1,afternoon,False
IG0000373,image,Fitness,136,Wednesday,10,5,2,2025,5824,5,True,321,6,22,38,9955,15752,0.0246,low,DS1,morning,False
IG0000374,carousel,Food,94,Tuesday,13,18,3,2025,9461,13,False,307,10,20,45,5087,7277,0.0525,high,DS1,afternoon,False
IG0000375,image,Technology,121,Friday,12,15,8,2025,9696,8,False,76,5,2,10,1379,1755,0.053,high,DS1,afternoon,False
IG0000376,image,Beauty,115,Tuesday,2,11,3,2025,3551,7,False,432,16,20,62,6349,7212,0.0735,viral,DS1,night,False
IG0000377,reel,Fitness,119,Thursday,19,12,12,2024,10739,7,True,279,0,8,38,3750,4137,0.0786,viral,DS1,evening,False
IG0000378,image,Travel,102,Monday,7,16,12,2024,10018,13,True,334,8,15,56,5658,6461,0.0639,viral,DS1,morning,False
IG0000379,carousel,Photography,134,Monday,11,3,2,2025,13798,8,False,171,7,11,20,3866,5724,0.0365,medium,DS1,morning,False
IG0000380,image,Food,131,Tuesday,10,1,4,2025,9696,5,True,249,8,15,44,4760,5481,0.0577,viral,DS1,morning,False
IG0000381,image,Fashion,122,Monday,11,6,1,2025,3447,9,False,64,3,0,12,5026,7691,0.0103,low,DS1,morning,False
IG0000382,image,Beauty,120,Wednesday,14,13,8,2025,10739,7,False,75,2,5,12,4301,5597,0.0168,low,DS1,afternoon,False
IG0000383,image,Food,120,Saturday,20,23,8,2025,3083,4,False,526,18,31,58,7016,8489,0.0746,viral,DS1,evening,True
IG0000384,image,Photography,136,Saturday,3,13,9,2025,10739,8,False,357,13,12,45,5287,6394,0.0668,viral,DS1,night,True
IG0000385,image,Technology,122,Friday,9,11,7,2025,8167,6,False,374,13,24,64,6028,7780,0.0611,viral,DS1,morning,False
IG0000386,carousel,Photography,110,Wednesday,15,23,4,2025,15923,9,False,322,15,14,46,6781,8574,0.0463,high,DS1,afternoon,False
IG0000387,reel,Music,99,Wednesday,8,23,7,2025,3083,9,False,208,11,18,34,3081,4318,0.0628,viral,DS1,morning,False
IG0000388,image,Photography,112,Tuesday,16,2,9,2025,31095,8,True,339,13,15,51,7661,9774,0.0428,medium,DS1,afternoon,False
IG0000389,image,Music,152,Monday,21,13,10,2025,10739,5,False,164,7,10,16,4354,6703,0.0294,medium,DS1,evening,False
